Total_Caribou,HERD,Date,year,Lat,Long,HerdYear,Month,season,phase
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
3,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
2,Grey_Islands,1993-04-01T03:30:00Z,1993,,,Grey_Islands_1993,4,Calving,1987-1997
24,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
9,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
8,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
7,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
3,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
2,Grey_Islands,1996-11-05T03:30:00Z,1996,,,Grey_Islands_1996,11,Winter,1987-1997
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
16,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
5,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
2,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
1,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
5,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
4,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
7,Grey_Islands,2004-06-13T02:30:00Z,2004,,,Grey_Islands_2004,6,Calving,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
16,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
5,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
7,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
6,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
5,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
1,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
6,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
2,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
5,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
4,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
1,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
3,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
1,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
1,Grey_Islands,2004-03-25T03:30:00Z,2004,,,Grey_Islands_2004,3,Winter,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
2,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
20,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
4,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
20,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
8,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
9,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
1,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
3,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
20,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
8,Grey_River,2005-06-10T02:30:00Z,2005,,,Grey_River_2005,6,Calving,2001-2013
